respID,qID,altID,obsID,profileID,monthlyRent,location,distanceToMetro,squareFootage,fitnessCenter,twentyFourSevenConcierge,parking,communitySpace,utilitiesIncludedInRent,image
241,3,1,1923,1,1500,1,5,500,Yes,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
241,3,2,1923,2015,2000,5,10,700,Yes,Yes,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
241,3,3,1923,718,1500,5,10,700,Yes,Yes,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
241,4,1,1924,372,2500,1,15,600,Yes,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
241,4,2,1924,55,1500,1,5,700,Yes,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
241,4,3,1924,2184,2500,3,15,700,Yes,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
241,5,1,1925,2254,1500,3,10,700,No,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
241,5,2,1925,516,2500,1,5,600,Yes,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
241,5,3,1925,349,1500,5,15,500,Yes,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
241,6,1,1926,5,2000,3,5,500,Yes,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
241,6,2,1926,140,2000,3,5,700,No,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
241,6,3,1926,1963,1500,1,15,500,Yes,Yes,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
241,7,1,1927,2077,1500,5,15,600,No,Yes,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
241,7,2,1927,588,2500,1,15,500,No,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
241,7,3,1927,53,2000,5,15,600,Yes,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
241,8,1,1928,955,1500,1,10,700,No,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
241,8,2,1928,982,1500,1,10,500,Yes,Yes,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
241,8,3,1928,1126,1500,1,15,700,No,Yes,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
242,1,1,1929,178,1500,5,10,500,Yes,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,1,2,1929,302,2000,3,5,700,No,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
242,1,3,1929,128,2000,1,15,600,No,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
242,2,1,1930,1646,2000,5,15,500,Yes,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,2,2,1930,1449,2500,5,10,700,No,Yes,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
242,2,3,1930,1668,2500,1,15,600,Yes,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
242,3,1,1931,1877,2000,3,10,500,No,No,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,3,2,1931,1313,2000,5,10,500,Yes,Yes,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,3,3,1931,102,2500,1,15,500,No,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,4,1,1932,1321,1500,5,15,500,Yes,Yes,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,4,2,1932,1241,2000,5,15,500,No,No,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,4,3,1932,1270,1500,1,5,700,No,No,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
242,5,1,1933,2422,1500,1,15,700,No,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
242,5,2,1933,2105,2000,5,15,700,No,Yes,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
242,5,3,1933,2388,2500,1,10,600,No,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
242,6,1,1934,169,1500,5,5,500,Yes,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,6,2,1934,2197,1500,1,10,500,No,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,6,3,1934,883,1500,1,15,700,Yes,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
242,7,1,1935,2314,1500,1,15,600,Yes,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
242,7,2,1935,709,1500,5,5,700,Yes,Yes,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
242,7,3,1935,2335,1500,3,10,700,Yes,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
242,8,1,1936,2109,2500,1,5,500,Yes,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
242,8,2,1936,287,2000,5,10,600,No,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
242,8,3,1936,407,2000,1,5,500,No,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
243,1,1,1937,902,2000,1,10,500,No,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
243,1,2,1937,516,2500,1,5,600,Yes,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
243,1,3,1937,915,2500,3,15,500,No,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
243,2,1,1938,1645,1500,5,15,500,Yes,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
243,2,2,1938,1507,1500,3,15,600,Yes,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
243,2,3,1938,848,2000,1,10,600,Yes,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
243,3,1,1939,1035,2500,5,5,700,Yes,Yes,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
243,3,2,1939,867,2500,1,5,700,Yes,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
243,3,3,1939,1099,1500,1,15,600,No,Yes,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
243,4,1,1940,1016,2000,5,10,600,Yes,Yes,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
243,4,2,1940,1596,2500,1,5,700,No,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
243,4,3,1940,363,2500,1,10,600,Yes,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
243,5,1,1941,182,2000,1,15,500,Yes,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
243,5,2,1941,150,2500,3,10,700,No,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
243,5,3,1941,1533,2500,1,15,700,Yes,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
243,6,1,1942,1233,2500,5,10,500,No,No,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
243,6,2,1942,1494,2500,5,5,600,Yes,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
243,6,3,1942,324,2500,5,15,700,No,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
243,7,1,1943,1375,1500,5,15,700,Yes,Yes,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
243,7,2,1943,352,1500,1,5,600,Yes,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
243,7,3,1943,150,2500,3,10,700,No,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
243,8,1,1944,801,2500,5,10,700,No,Yes,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
243,8,2,1944,2113,1500,5,5,500,Yes,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
243,8,3,1944,198,2500,5,5,600,Yes,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,1,1,1945,961,1500,5,10,700,No,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,1,2,1945,2407,1500,3,5,700,No,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,1,3,1945,1270,1500,1,5,700,No,No,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,2,1,1946,167,2000,3,5,500,Yes,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
244,2,2,1946,1073,2000,1,15,500,No,Yes,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
244,2,3,1946,1893,2500,1,5,600,No,No,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,3,1,1947,478,1500,1,15,700,No,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,3,2,1947,592,1500,5,15,500,No,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
244,3,3,1947,375,2500,3,15,600,Yes,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,4,1,1948,1040,2000,3,10,700,Yes,Yes,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,4,2,1948,2400,2500,3,15,600,No,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,4,3,1948,2103,2500,3,15,700,No,Yes,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,5,1,1949,138,2500,1,5,700,No,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,5,2,1949,174,2500,1,10,500,Yes,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
244,5,3,1949,640,1500,1,15,700,No,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,6,1,1950,2343,2500,1,15,700,Yes,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,6,2,1950,1526,2000,3,10,700,Yes,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
244,6,3,1950,1411,1500,5,5,600,No,Yes,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,7,1,1951,194,2000,3,5,600,Yes,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,7,2,1951,1659,2500,1,10,600,Yes,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,7,3,1951,2463,2500,3,5,600,Yes,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,8,1,1952,1017,2500,5,10,600,Yes,Yes,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,8,2,1952,44,2000,5,10,600,Yes,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
244,8,3,1952,2516,2000,3,5,500,No,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
245,1,1,1953,2559,2500,1,15,600,No,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
245,1,2,1953,382,1500,3,5,700,Yes,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
245,1,3,1953,2536,1500,5,15,500,No,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
245,2,1,1954,404,2000,5,15,700,Yes,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
245,2,2,1954,1735,1500,5,5,600,No,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
245,2,3,1954,2152,1500,1,15,600,Yes,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
245,3,1,1955,2583,2500,5,10,700,No,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
245,3,2,1955,1207,1500,1,15,700,Yes,No,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
245,3,3,1955,2313,2500,5,10,600,Yes,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
245,4,1,1956,188,2000,5,15,500,Yes,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
245,4,2,1956,1399,1500,3,15,500,No,Yes,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
245,4,3,1956,1295,2000,5,15,700,No,No,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
245,5,1,1957,2124,2500,5,10,500,Yes,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
245,5,2,1957,1500,2500,3,10,600,Yes,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
245,5,3,1957,1851,2500,3,10,700,Yes,No,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
245,6,1,1958,2382,2500,3,5,600,No,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
245,6,2,1958,1673,2000,5,15,600,Yes,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
245,6,3,1958,209,2000,1,15,600,Yes,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
245,7,1,1959,580,1500,3,10,500,No,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
245,7,2,1959,1033,1500,5,5,700,Yes,Yes,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
245,7,3,1959,1423,1500,1,15,600,No,Yes,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
245,8,1,1960,2569,1500,3,5,700,No,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
245,8,2,1960,1546,1500,5,5,500,No,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
245,8,3,1960,2437,1500,5,5,500,Yes,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
246,1,1,1961,2118,2500,1,10,500,Yes,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
246,1,2,1961,2298,2500,1,5,600,Yes,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
246,1,3,1961,2123,2000,5,10,500,Yes,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
246,2,1,1962,1514,2000,1,5,700,Yes,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,2,2,1962,2414,2000,1,10,700,No,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,2,3,1962,1539,2500,5,15,700,Yes,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,3,1,1963,866,2000,1,5,700,Yes,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,3,2,1963,629,2000,5,5,700,No,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,3,3,1963,754,1500,5,15,500,No,Yes,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
246,4,1,1964,1607,2000,3,10,700,No,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,4,2,1964,564,2500,3,15,700,Yes,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,4,3,1964,1939,1500,3,15,700,No,No,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,5,1,1965,1466,2000,5,5,500,Yes,No,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
246,5,2,1965,2349,2500,5,15,700,Yes,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,5,3,1965,2547,2500,5,5,600,No,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
246,6,1,1966,469,1500,1,10,700,No,Yes,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,6,2,1966,1455,2500,3,15,700,No,Yes,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,6,3,1966,2452,1500,3,15,500,Yes,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
246,7,1,1967,2219,2000,3,5,600,No,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
246,7,2,1967,2407,1500,3,5,700,No,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,7,3,1967,60,2500,3,5,700,Yes,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
246,8,1,1968,1625,2000,3,5,500,Yes,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
246,8,2,1968,1248,2500,3,5,600,No,No,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
246,8,3,1968,2421,2500,5,10,700,No,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
247,1,1,1969,579,2500,1,10,500,No,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,1,2,1969,149,2000,3,10,700,No,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
247,1,3,1969,922,1500,3,5,600,No,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
247,2,1,1970,489,2500,1,5,500,Yes,No,No,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,2,2,1970,825,2500,3,10,500,Yes,No,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,2,3,1970,83,2000,1,5,500,No,Yes,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,3,1,1971,1718,2000,5,10,500,No,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,3,2,1971,1796,2000,3,10,500,Yes,No,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,3,3,1971,301,1500,3,5,700,No,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
247,4,1,1972,264,2500,1,15,500,No,No,Yes,Yes,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,4,2,1972,753,2500,3,15,500,No,Yes,Yes,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,4,3,1972,2263,1500,3,15,700,No,No,Yes,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
247,5,1,1973,1223,2000,5,5,500,No,No,No,No,Yes,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,5,2,1973,2503,1500,1,15,700,Yes,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
247,5,3,1973,2526,2500,3,10,500,No,No,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,6,1,1974,2388,2500,1,10,600,No,Yes,No,No,No,https://github.com/MargNorton/housingdeath/blob/main/images/600sqft.png?raw=true
247,6,2,1974,1637,2000,5,10,500,Yes,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
247,6,3,1974,1434,2500,1,5,700,No,Yes,Yes,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/700sqft.png?raw=true
247,7,1,1975,1646,2000,5,15,500,Yes,Yes,No,Yes,No,https://github.com/MargNorton/housingdeath/blob/main/images/500sqft.png?raw=true
